date_time,Time,ProductRate,AHT,DayOfWeek,IsPeak,TotalCount
2020-01-01 15:00:00,900,0.5,2.85,3,0,87
2020-01-01 15:30:00,930,0.5,2.85,3,0,87
2020-01-01 16:00:00,960,0.54,4.36,3,0,137
2020-01-01 16:30:00,990,0.54,4.36,3,0,137
2020-01-01 17:00:00,1020,0.59,5.58,3,0,180
2020-01-01 17:30:00,1050,0.59,5.58,3,0,180
2020-01-01 18:00:00,1080,0.66,5.77,3,0,267
2020-01-01 18:30:00,1110,0.66,5.77,3,0,267
2020-01-01 19:00:00,1140,0.79,5.7,3,0,281
2020-01-01 19:30:00,1170,0.79,5.7,3,0,281
2020-01-01 20:00:00,1200,0.79,5.39,3,0,295
2020-01-01 20:30:00,1230,0.79,5.39,3,0,295
2020-01-01 21:00:00,1260,0.78,5.27,3,0,285
2020-01-01 21:30:00,1290,0.78,5.27,3,0,285
2020-01-01 22:00:00,1320,0.71,5.01,3,0,312
2020-01-01 22:30:00,1350,0.71,5.01,3,0,312
2020-01-01 23:00:00,1380,0.76,4.88,3,0,347
2020-01-01 23:30:00,1410,0.76,4.88,3,0,347
2020-01-02 00:00:00,0,0.81,5.01,4,0,364
2020-01-02 00:30:00,30,0.81,5.01,4,0,364
2020-01-02 01:00:00,60,0.8,5.29,4,0,322
2020-01-02 01:30:00,90,0.8,5.29,4,0,322
2020-01-02 02:00:00,120,0.75,5.2,4,0,309
2020-01-02 02:30:00,150,0.75,5.2,4,0,309
2020-01-02 03:00:00,180,0.81,5.22,4,0,355
2020-01-02 03:30:00,210,0.81,5.22,4,0,355
2020-01-02 04:00:00,240,0.79,5.53,4,0,295
2020-01-02 04:30:00,270,0.79,5.53,4,0,295
2020-01-02 05:00:00,300,0.76,6.88,4,0,287
2020-01-02 05:30:00,330,0.76,6.88,4,0,287
2020-01-02 06:00:00,360,0.74,6.22,4,0,307
2020-01-02 06:30:00,390,0.74,6.22,4,0,307
2020-01-02 07:00:00,420,0.64,6.1,4,0,285
2020-01-02 07:30:00,450,0.64,6.1,4,0,285
2020-01-02 08:00:00,480,0.81,5.63,4,0,303
2020-01-02 08:30:00,510,0.81,5.63,4,0,303
2020-01-02 09:00:00,540,0.83,5.86,4,0,296
2020-01-02 09:30:00,570,0.83,5.86,4,0,296
2020-01-02 10:00:00,600,0.68,5.34,4,0,289
2020-01-02 10:30:00,630,0.68,5.34,4,0,289
2020-01-02 11:00:00,660,0.73,5.49,4,1,278
2020-01-02 11:30:00,690,0.73,5.49,4,1,278
2020-01-02 12:00:00,720,0.64,5.12,4,1,257
2020-01-02 12:30:00,750,0.64,5.12,4,1,257
2020-01-02 13:00:00,780,0.81,4.99,4,1,265
2020-01-02 13:30:00,810,0.81,4.99,4,1,265
2020-01-02 14:00:00,840,0.75,5.14,4,0,251
2020-01-02 14:30:00,870,0.75,5.14,4,0,251
2020-01-02 15:00:00,900,0.76,5.06,4,0,260
2020-01-02 15:30:00,930,0.76,5.06,4,0,260
2020-01-02 16:00:00,960,0.5,3.81,4,0,280
2020-01-02 16:30:00,990,0.5,3.81,4,0,280
2020-01-02 17:00:00,1020,0.67,4.15,4,0,268
2020-01-02 17:30:00,1050,0.67,4.15,4,0,268
2020-01-02 18:00:00,1080,0.43,4.11,4,0,260
2020-01-02 18:30:00,1110,0.43,4.11,4,0,260
2020-01-02 19:00:00,1140,0.88,4.37,4,0,241
2020-01-02 19:30:00,1170,0.88,4.37,4,0,241
2020-01-02 20:00:00,1200,0.48,4.31,4,0,261
2020-01-02 20:30:00,1230,0.48,4.31,4,0,261
2020-01-02 21:00:00,1260,0.8,3.8,4,0,260
2020-01-02 21:30:00,1290,0.8,3.8,4,0,260
2020-01-02 22:00:00,1320,0.73,3.93,4,0,196
2020-01-02 22:30:00,1350,0.73,3.93,4,0,196
2020-01-02 23:00:00,1380,0.59,4.14,4,0,166
2020-01-02 23:30:00,1410,0.59,4.14,4,0,166
2020-01-03 00:00:00,0,0.49,2.37,5,0,104
2020-01-03 00:30:00,30,0.56,2.7,5,0,113
2020-01-03 01:00:00,60,0.4,1.73,5,0,80
2020-01-03 01:30:00,90,0.32,0.79,5,0,64
2020-01-03 02:00:00,120,1.0,0.0,5,0,58
2020-01-03 02:30:00,150,0.0,0.0,5,0,42
2020-01-03 03:00:00,180,0.0,0.0,5,0,50
2020-01-03 03:30:00,210,0.0,0.0,5,0,26
2020-01-03 04:00:00,240,0.0,0.0,5,0,18
2020-01-03 04:30:00,270,0.0,0.0,5,0,18
2020-01-03 05:00:00,300,0.0,0.0,5,0,10
2020-01-03 05:30:00,330,0.0,0.0,5,0,7
2020-01-03 06:00:00,360,0.0,0.0,5,0,22
2020-01-03 06:30:00,390,0.0,0.0,5,0,28
2020-01-03 07:00:00,420,0.27,1.04,5,0,27
2020-01-03 07:30:00,450,0.47,2.41,5,0,41
2020-01-03 08:00:00,480,0.36,4.53,5,0,79
2020-01-03 08:30:00,510,0.52,4.39,5,0,170
2020-01-03 09:00:00,540,0.66,5.21,5,0,270
2020-01-03 09:30:00,570,0.81,5.61,5,0,258
2020-01-03 10:00:00,600,0.73,5.06,5,0,291
2020-01-03 10:30:00,630,0.69,5.08,5,0,269
2020-01-03 11:00:00,660,0.69,5.29,5,1,323
2020-01-03 11:30:00,690,0.64,4.92,5,1,288
2020-01-03 12:00:00,720,0.72,4.68,5,1,290
2020-01-03 12:30:00,750,0.8,5.07,5,1,325
2020-01-03 13:00:00,780,0.67,4.79,5,1,269
2020-01-03 13:30:00,810,0.76,5.64,5,1,295
2020-01-03 14:00:00,840,0.64,4.43,5,0,302
2020-01-03 14:30:00,870,0.78,4.95,5,0,307
2020-01-03 15:00:00,900,0.56,4.85,5,0,316
2020-01-03 15:30:00,930,0.71,4.52,5,0,361
2020-01-03 16:00:00,960,0.65,4.32,5,0,331
2020-01-03 16:30:00,990,0.83,4.82,5,0,322
2020-01-03 17:00:00,1020,0.77,4.56,5,0,391
2020-01-03 17:30:00,1050,0.82,6.34,5,0,318
2020-01-03 18:00:00,1080,0.73,4.44,5,0,361
2020-01-03 18:30:00,1110,0.78,4.36,5,0,367
2020-01-03 19:00:00,1140,0.75,4.92,5,0,324
2020-01-03 19:30:00,1170,0.79,4.69,5,0,338
2020-01-03 20:00:00,1200,0.67,3.89,5,0,326
2020-01-03 20:30:00,1230,0.73,4.15,5,0,366
2020-01-03 21:00:00,1260,0.64,2.91,5,0,710
2020-01-03 21:30:00,1290,0.85,5.33,5,0,584
2020-01-03 22:00:00,1320,0.91,5.11,5,0,463
2020-01-03 22:30:00,1350,0.61,4.07,5,0,262
2020-01-03 23:00:00,1380,0.6,3.48,5,0,228
2020-01-03 23:30:00,1410,0.61,3.45,5,0,163
2020-01-04 00:00:00,0,0.9,11.03,6,0,128
2020-01-04 00:30:00,30,0.71,3.56,6,0,101
2020-01-04 01:00:00,60,0.61,3.45,6,0,95
2020-01-04 01:30:00,90,0.51,3.24,6,0,74
2020-01-04 02:00:00,120,0.94,0.51,6,0,95
2020-01-04 02:30:00,150,0.88,0.47,6,0,72
2020-01-04 03:00:00,180,0.65,0.53,6,0,44
2020-01-04 03:30:00,210,0.36,0.53,6,0,25
2020-01-04 04:00:00,240,0.68,0.58,6,0,32
2020-01-04 04:30:00,270,0.0,0.0,6,0,11
2020-01-04 05:00:00,300,0.0,0.0,6,0,11
2020-01-04 05:30:00,330,0.48,0.76,6,0,18
2020-01-04 06:00:00,360,0.22,0.38,6,0,18
2020-01-04 06:30:00,390,0.41,0.85,6,0,18
2020-01-04 07:00:00,420,0.29,1.07,6,0,42
2020-01-04 07:30:00,450,0.5,2.5,6,0,70
2020-01-04 08:00:00,480,0.41,3.77,6,0,124
2020-01-04 08:30:00,510,0.59,3.8,6,0,186
2020-01-04 09:00:00,540,0.63,3.27,6,0,297
2020-01-04 09:30:00,570,0.69,3.33,6,0,277
2020-01-04 10:00:00,600,0.62,3.04,6,0,299
2020-01-04 10:30:00,630,0.69,3.19,6,0,313
2020-01-04 11:00:00,660,0.65,3.74,6,1,329
2020-01-04 11:30:00,690,0.67,3.76,6,1,314
2020-01-04 12:00:00,720,0.75,3.87,6,1,347
2020-01-04 12:30:00,750,0.68,4.39,6,1,286
2020-01-04 13:00:00,780,0.73,3.22,6,1,306
2020-01-04 13:30:00,810,0.62,3.61,6,1,283
2020-01-04 14:00:00,840,0.75,2.8,6,0,361
2020-01-04 14:30:00,870,0.83,4.02,6,0,386
2020-01-04 15:00:00,900,0.57,3.89,6,0,310
2020-01-04 15:30:00,930,0.71,3.38,6,0,350
2020-01-04 16:00:00,960,0.65,3.82,6,0,355
2020-01-04 16:30:00,990,0.78,3.88,6,0,350
2020-01-04 17:00:00,1020,0.77,3.22,6,0,353
2020-01-04 17:30:00,1050,0.87,3.95,6,0,401
2020-01-04 18:00:00,1080,0.7,3.87,6,0,368
2020-01-04 18:30:00,1110,0.78,4.03,6,0,368
2020-01-04 19:00:00,1140,0.78,3.95,6,0,342
2020-01-04 19:30:00,1170,0.8,4.15,6,0,368
2020-01-04 20:00:00,1200,0.81,4.11,6,0,366
2020-01-04 20:30:00,1230,0.85,4.22,6,0,348
2020-01-04 21:00:00,1260,0.81,4.33,6,0,352
2020-01-04 21:30:00,1290,0.77,4.82,6,0,299
2020-01-04 22:00:00,1320,0.82,3.92,6,0,320
2020-01-04 22:30:00,1350,0.79,4.19,6,0,273
2020-01-04 23:00:00,1380,0.78,4.16,6,0,235
2020-01-04 23:30:00,1410,0.71,3.91,6,0,189
2020-01-05 00:00:00,0,0.69,3.87,0,0,166
2020-01-05 00:30:00,30,0.73,4.12,0,0,144
2020-01-05 01:00:00,60,0.64,2.4,0,0,114
2020-01-05 01:30:00,90,0.57,2.48,0,0,77
2020-01-05 02:00:00,120,0.61,2.42,0,0,72
2020-01-05 02:30:00,150,0.48,2.75,0,0,42
2020-01-05 03:00:00,180,0.46,1.29,0,0,34
2020-01-05 03:30:00,210,0.5,1.56,0,0,30
2020-01-05 04:00:00,240,0.47,1.17,0,0,23
2020-01-05 04:30:00,270,0.19,0.35,0,0,19
2020-01-05 05:00:00,300,0.63,2.38,0,0,15
2020-01-05 05:30:00,330,0.91,2.71,0,0,17
2020-01-05 06:00:00,360,0.82,2.59,0,0,19
2020-01-05 06:30:00,390,0.59,2.37,0,0,17
2020-01-05 07:00:00,420,0.54,2.06,0,0,39
2020-01-05 07:30:00,450,0.67,2.88,0,0,58
2020-01-05 08:00:00,480,0.42,1.91,0,0,96
2020-01-05 08:30:00,510,0.49,3.04,0,0,148
2020-01-05 09:00:00,540,0.67,3.37,0,0,234
2020-01-05 09:30:00,570,0.75,3.17,0,0,266
2020-01-05 10:00:00,600,0.62,3.55,0,0,290
2020-01-05 10:30:00,630,0.59,3.49,0,0,275
2020-01-05 11:00:00,660,0.72,3.98,0,1,295
2020-01-05 11:30:00,690,0.76,3.88,0,1,283
2020-01-05 12:00:00,720,0.62,3.18,0,1,298
2020-01-05 12:30:00,750,0.68,3.75,0,1,282
2020-01-05 13:00:00,780,0.69,3.0,0,1,330
2020-01-05 13:30:00,810,0.81,3.38,0,1,337
2020-01-05 14:00:00,840,0.56,3.5,0,0,269
2020-01-05 14:30:00,870,0.84,3.43,0,0,344
2020-01-05 15:00:00,900,0.73,3.81,0,0,300
2020-01-05 15:30:00,930,0.86,4.21,0,0,375
2020-01-05 16:00:00,960,0.7,4.36,0,0,316
2020-01-05 16:30:00,990,0.76,4.09,0,0,334
2020-01-05 17:00:00,1020,0.57,4.01,0,0,313
2020-01-05 17:30:00,1050,0.81,4.1,0,0,323
2020-01-05 18:00:00,1080,0.73,4.1,0,0,314
2020-01-05 18:30:00,1110,0.8,4.49,0,0,310
2020-01-05 19:00:00,1140,0.7,4.25,0,0,301
2020-01-05 19:30:00,1170,0.73,3.93,0,0,320
2020-01-05 20:00:00,1200,0.63,3.94,0,0,298
2020-01-05 20:30:00,1230,0.81,4.43,0,0,338
2020-01-05 21:00:00,1260,0.78,4.09,0,0,324
2020-01-05 21:30:00,1290,0.76,4.33,0,0,330
2020-01-05 22:00:00,1320,0.84,3.97,0,0,340
2020-01-05 22:30:00,1350,0.68,3.56,0,0,268
2020-01-05 23:00:00,1380,0.69,3.76,0,0,266
2020-01-05 23:30:00,1410,0.63,4.28,0,0,180
2020-01-06 00:00:00,0,0.45,3.56,1,0,134
2020-01-06 00:30:00,30,0.6,3.45,1,0,131
2020-01-06 01:00:00,60,0.5,3.4,1,0,82
2020-01-06 01:30:00,90,0.58,3.53,1,0,80
2020-01-06 02:00:00,120,0.61,2.31,1,0,63
2020-01-06 02:30:00,150,0.72,2.82,1,0,50
2020-01-06 03:00:00,180,0.72,1.76,1,0,39
2020-01-06 03:30:00,210,0.58,1.69,1,0,38
2020-01-06 04:00:00,240,0.67,1.01,1,0,21
2020-01-06 04:30:00,270,0.18,0.37,1,0,13
2020-01-06 05:00:00,300,0.62,2.97,1,0,13
2020-01-06 05:30:00,330,0.18,1.25,1,0,9
2020-01-06 06:00:00,360,0.55,1.3,1,0,23
2020-01-06 06:30:00,390,0.28,1.04,1,0,20
2020-01-06 07:00:00,420,0.33,1.92,1,0,36
2020-01-06 07:30:00,450,0.48,2.64,1,0,56
2020-01-06 08:00:00,480,0.59,4.09,1,0,92
2020-01-06 08:30:00,510,0.73,4.11,1,0,142
2020-01-06 09:00:00,540,0.7,3.4,1,0,185
2020-01-06 09:30:00,570,0.76,3.7,1,0,234
2020-01-06 10:00:00,600,0.55,4.18,1,0,236
2020-01-06 10:30:00,630,0.8,4.13,1,0,266
2020-01-06 11:00:00,660,0.73,3.8,1,1,283
2020-01-06 11:30:00,690,0.72,3.63,1,1,312
2020-01-06 12:00:00,720,0.81,4.13,1,1,304
2020-01-06 12:30:00,750,0.68,4.12,1,1,266
2020-01-06 13:00:00,780,0.81,3.43,1,1,319
2020-01-06 13:30:00,810,0.76,3.95,1,1,288
2020-01-06 14:00:00,840,0.76,3.74,1,0,296
2020-01-06 14:30:00,870,0.7,3.63,1,0,276
2020-01-06 15:00:00,900,0.76,3.39,1,0,325
2020-01-06 15:30:00,930,0.72,3.32,1,0,300
2020-01-06 16:00:00,960,0.7,3.79,1,0,295
2020-01-06 16:30:00,990,0.65,3.97,1,0,224
2020-01-06 17:00:00,1020,0.86,6.66,1,0,312
2020-01-06 17:30:00,1050,0.7,3.34,1,0,284
2020-01-06 18:00:00,1080,0.75,3.41,1,0,300
2020-01-06 18:30:00,1110,0.67,3.84,1,0,262
2020-01-06 19:00:00,1140,0.73,3.98,1,0,277
2020-01-06 19:30:00,1170,0.88,4.26,1,0,322
2020-01-06 20:00:00,1200,0.54,3.52,1,0,298
2020-01-06 20:30:00,1230,0.68,3.38,1,0,272
2020-01-06 21:00:00,1260,0.73,3.31,1,0,274
2020-01-06 21:30:00,1290,0.78,3.34,1,0,255
2020-01-06 22:00:00,1320,0.81,2.83,1,0,288
2020-01-06 22:30:00,1350,0.9,12.32,1,0,223
2020-01-06 23:00:00,1380,0.84,3.37,1,0,242
2020-01-06 23:30:00,1410,0.62,2.83,1,0,166
2020-01-07 00:00:00,0,0.66,3.33,2,0,126
2020-01-07 00:30:00,30,0.63,3.3,2,0,116
2020-01-07 01:00:00,60,0.63,2.11,2,0,73
2020-01-07 01:30:00,90,0.48,1.83,2,0,60
2020-01-07 02:00:00,120,0.72,0.64,2,0,37
2020-01-07 02:30:00,150,0.61,0.42,2,0,45
2020-01-07 03:00:00,180,0.35,0.46,2,0,26
2020-01-07 03:30:00,210,0.57,0.39,2,0,34
2020-01-07 04:00:00,240,0.39,0.25,2,0,13
2020-01-07 04:30:00,270,0.0,0.0,2,0,5
2020-01-07 05:00:00,300,0.26,0.29,2,0,17
2020-01-07 05:30:00,330,0.0,0.0,2,0,13
2020-01-07 06:00:00,360,0.5,1.74,2,0,9
2020-01-07 06:30:00,390,0.42,0.68,2,0,19
2020-01-07 07:00:00,420,0.6,0.75,2,0,23
2020-01-07 07:30:00,450,0.32,1.94,2,0,45
2020-01-07 08:00:00,480,0.56,2.19,2,0,88
2020-01-07 08:30:00,510,0.64,2.32,2,0,157
2020-01-07 09:00:00,540,0.73,3.08,2,0,233
2020-01-07 09:30:00,570,0.9,2.98,2,0,318
2020-01-07 10:00:00,600,0.78,2.71,2,0,324
2020-01-07 10:30:00,630,0.8,2.56,2,0,357
2020-01-07 11:00:00,660,0.77,3.02,2,1,338
2020-01-07 11:30:00,690,0.79,2.79,2,1,351
2020-01-07 12:00:00,720,0.85,2.49,2,1,374
2020-01-07 12:30:00,750,0.82,2.59,2,1,330
2020-01-07 13:00:00,780,0.66,2.29,2,1,331
2020-01-07 13:30:00,810,0.71,2.8,2,1,317
2020-01-07 14:00:00,840,0.83,2.5,2,0,363
2020-01-07 14:30:00,870,0.71,2.11,2,0,336
2020-01-07 15:00:00,900,0.71,2.54,2,0,372
2020-01-07 15:30:00,930,0.67,2.85,2,0,364
2020-01-07 16:00:00,960,0.65,2.97,2,0,358
2020-01-07 16:30:00,990,0.78,3.35,2,0,369
2020-01-07 17:00:00,1020,0.72,2.91,2,0,360
2020-01-07 17:30:00,1050,0.8,3.15,2,0,400
2020-01-07 18:00:00,1080,0.84,3.3,2,0,531
2020-01-07 18:30:00,1110,0.81,2.95,2,0,395
2020-01-07 19:00:00,1140,0.89,3.21,2,0,364
2020-01-07 19:30:00,1170,0.78,3.0,2,0,382
2020-01-07 20:00:00,1200,0.66,2.77,2,0,354
2020-01-07 20:30:00,1230,0.72,2.9,2,0,359
2020-01-07 21:00:00,1260,0.73,2.85,2,0,322
2020-01-07 21:30:00,1290,0.75,2.92,2,0,347
2020-01-07 22:00:00,1320,0.72,2.68,2,0,316
2020-01-07 22:30:00,1350,0.88,2.7,2,0,325
2020-01-07 23:00:00,1380,0.68,2.99,2,0,200
2020-01-07 23:30:00,1410,0.68,3.19,2,0,190
2020-01-08 00:00:00,0,0.62,3.01,3,0,153
2020-01-08 00:30:00,30,0.65,2.63,3,0,133
2020-01-08 01:00:00,60,0.63,1.91,3,0,93
2020-01-08 01:30:00,90,0.53,1.83,3,0,69
2020-01-08 02:00:00,120,0.17,0.05,3,0,75
2020-01-08 02:30:00,150,0.0,0.0,3,0,50
2020-01-08 03:00:00,180,0.0,0.0,3,0,56
2020-01-08 03:30:00,210,0.0,0.0,3,0,34
2020-01-08 04:00:00,240,0.0,0.0,3,0,22
2020-01-08 04:30:00,270,0.0,0.0,3,0,32
2020-01-08 05:00:00,300,0.0,0.0,3,0,16
2020-01-08 05:30:00,330,0.0,0.0,3,0,8
2020-01-08 06:00:00,360,0.0,0.0,3,0,18
2020-01-08 06:30:00,390,0.0,0.0,3,0,23
2020-01-08 07:00:00,420,0.55,1.31,3,0,44
2020-01-08 07:30:00,450,0.62,2.0,3,0,84
2020-01-08 08:00:00,480,0.43,1.33,3,0,104
2020-01-08 08:30:00,510,0.41,1.51,3,0,160
2020-01-08 09:00:00,540,0.39,2.14,3,0,255
2020-01-08 09:30:00,570,0.62,2.34,3,0,288
2020-01-08 10:00:00,600,0.69,2.87,3,0,291
2020-01-08 10:30:00,630,0.84,2.93,3,0,362
2020-01-08 11:00:00,660,0.84,2.95,3,1,425
2020-01-08 11:30:00,690,0.64,2.74,3,1,347
2020-01-08 12:00:00,720,0.88,3.1,3,1,400
2020-01-08 12:30:00,750,0.81,3.56,3,1,352
2020-01-08 13:00:00,780,0.63,2.36,3,1,320
2020-01-08 13:30:00,810,0.72,2.55,3,1,355
2020-01-08 14:00:00,840,0.59,2.21,3,0,344
2020-01-08 14:30:00,870,0.66,2.17,3,0,361
2020-01-08 15:00:00,900,0.69,1.84,3,0,371
2020-01-08 15:30:00,930,0.71,2.04,3,0,337
2020-01-08 16:00:00,960,0.65,2.09,3,0,349
2020-01-08 16:30:00,990,0.71,1.95,3,0,377
2020-01-08 17:00:00,1020,0.67,3.07,3,0,370
2020-01-08 17:30:00,1050,0.84,2.51,3,0,391
2020-01-08 18:00:00,1080,0.79,2.74,3,0,376
2020-01-08 18:30:00,1110,0.79,2.9,3,0,371
2020-01-08 19:00:00,1140,0.74,2.88,3,0,319
2020-01-08 19:30:00,1170,0.86,3.04,3,0,374
2020-01-08 20:00:00,1200,0.67,2.39,3,0,359
2020-01-08 20:30:00,1230,0.76,2.38,3,0,310
2020-01-08 21:00:00,1260,0.72,2.18,3,0,295
2020-01-08 21:30:00,1290,0.84,2.22,3,0,327
2020-01-08 22:00:00,1320,0.73,2.15,3,0,281
2020-01-08 22:30:00,1350,0.73,1.83,3,0,253
2020-01-08 23:00:00,1380,0.83,2.0,3,0,288
2020-01-08 23:30:00,1410,0.73,1.81,3,0,226
2020-01-09 00:00:00,0,0.57,1.98,4,0,139
2020-01-09 00:30:00,30,0.6,2.46,4,0,116
2020-01-09 01:00:00,60,0.44,1.74,4,0,94
2020-01-09 01:30:00,90,0.36,1.6,4,0,90
2020-01-09 02:00:00,120,0.85,0.6,4,0,78
2020-01-09 02:30:00,150,0.63,0.39,4,0,51
2020-01-09 03:00:00,180,0.54,0.6,4,0,31
2020-01-09 03:30:00,210,0.9,1.86,4,0,35
2020-01-09 04:00:00,240,0.32,0.06,4,0,22
2020-01-09 04:30:00,270,0.0,0.0,4,0,16
2020-01-09 05:00:00,300,0.0,0.0,4,0,11
2020-01-09 05:30:00,330,0.59,0.82,4,0,18
2020-01-09 06:00:00,360,0.76,1.37,4,0,17
2020-01-09 06:30:00,390,0.61,0.72,4,0,25
2020-01-09 07:00:00,420,0.38,2.08,4,0,31
2020-01-09 07:30:00,450,0.52,2.5,4,0,58
2020-01-09 08:00:00,480,0.48,1.23,4,0,121
2020-01-09 08:30:00,510,0.41,2.19,4,0,172
2020-01-09 09:00:00,540,0.6,2.32,4,0,279
2020-01-09 09:30:00,570,0.77,2.86,4,0,323
2020-01-09 10:00:00,600,0.64,2.73,4,0,320
2020-01-09 10:30:00,630,0.62,3.03,4,0,301
2020-01-09 11:00:00,660,0.63,2.53,4,1,313
2020-01-09 11:30:00,690,0.68,2.64,4,1,328
2020-01-09 12:00:00,720,0.75,2.39,4,1,330
2020-01-09 12:30:00,750,0.86,2.88,4,1,380
2020-01-09 13:00:00,780,0.59,2.99,4,1,329
2020-01-09 13:30:00,810,0.8,3.76,4,1,320
2020-01-09 14:00:00,840,0.75,3.37,4,0,370
2020-01-09 14:30:00,870,0.68,3.04,4,0,373
2020-01-09 15:00:00,900,0.72,2.57,4,0,375
2020-01-09 15:30:00,930,0.65,2.84,4,0,327
2020-01-09 16:00:00,960,0.71,2.29,4,0,371
2020-01-09 16:30:00,990,0.7,2.66,4,0,368
2020-01-09 17:00:00,1020,0.8,3.52,4,0,381
2020-01-09 17:30:00,1050,0.82,2.9,4,0,394
2020-01-09 18:00:00,1080,0.73,2.77,4,0,394
2020-01-09 18:30:00,1110,0.77,2.83,4,0,415
2020-01-09 19:00:00,1140,0.8,2.49,4,0,402
2020-01-09 19:30:00,1170,0.73,2.81,4,0,341
2020-01-09 20:00:00,1200,0.76,2.72,4,0,372
2020-01-09 20:30:00,1230,0.77,2.61,4,0,353
2020-01-09 21:00:00,1260,0.67,2.75,4,0,342
2020-01-09 21:30:00,1290,0.71,2.79,4,0,346
2020-01-09 22:00:00,1320,0.79,2.15,4,0,348
2020-01-09 22:30:00,1350,0.87,2.23,4,0,344
2020-01-09 23:00:00,1380,0.76,1.96,4,0,273
2020-01-09 23:30:00,1410,0.71,1.7,4,0,210
2020-01-10 00:00:00,0,0.68,1.89,5,0,157
2020-01-10 00:30:00,30,0.65,1.64,5,0,138
2020-01-10 01:00:00,60,0.63,2.4,5,0,80
2020-01-10 01:30:00,90,0.58,1.9,5,0,82
2020-01-10 02:00:00,120,0.76,1.37,5,0,54
2020-01-10 02:30:00,150,0.86,1.34,5,0,69
2020-01-10 03:00:00,180,0.74,1.48,5,0,42
2020-01-10 03:30:00,210,0.81,1.21,5,0,38
2020-01-10 04:00:00,240,0.52,1.26,5,0,27
2020-01-10 04:30:00,270,0.18,1.59,5,0,6
2020-01-10 05:00:00,300,0.51,1.65,5,0,15
2020-01-10 05:30:00,330,0.65,0.96,5,0,27
2020-01-10 06:00:00,360,0.79,1.44,5,0,44
2020-01-10 06:30:00,390,0.59,2.34,5,0,23
2020-01-10 07:00:00,420,0.21,1.36,5,0,28
2020-01-10 07:30:00,450,0.59,2.92,5,0,61
2020-01-10 08:00:00,480,0.54,1.49,5,0,121
2020-01-10 08:30:00,510,0.48,2.67,5,0,182
2020-01-10 09:00:00,540,0.75,2.91,5,0,269
2020-01-10 09:30:00,570,0.72,3.22,5,0,323
2020-01-10 10:00:00,600,0.75,3.26,5,0,354
2020-01-10 10:30:00,630,0.82,3.54,5,0,353
2020-01-10 11:00:00,660,0.61,2.94,5,1,348
2020-01-10 11:30:00,690,0.8,3.19,5,1,352
2020-01-10 12:00:00,720,0.69,3.34,5,1,403
2020-01-10 12:30:00,750,0.87,3.42,5,1,359
2020-01-10 13:00:00,780,0.72,3.41,5,1,333
2020-01-10 13:30:00,810,0.69,3.38,5,1,322
2020-01-10 14:00:00,840,0.79,2.4,5,0,377
2020-01-10 14:30:00,870,0.73,2.65,5,0,354
2020-01-10 15:00:00,900,0.58,2.66,5,0,366
2020-01-10 15:30:00,930,0.58,2.3,5,0,355
2020-01-10 16:00:00,960,0.78,2.52,5,0,433
2020-01-10 16:30:00,990,0.74,2.8,5,0,429
2020-01-10 17:00:00,1020,0.68,2.7,5,0,391
2020-01-10 17:30:00,1050,0.78,2.74,5,0,399
2020-01-10 18:00:00,1080,0.73,2.8,5,0,417
2020-01-10 18:30:00,1110,0.9,3.09,5,0,412
2020-01-10 19:00:00,1140,0.8,2.79,5,0,388
2020-01-10 19:30:00,1170,0.76,2.61,5,0,351
2020-01-10 20:00:00,1200,0.72,2.5,5,0,378
2020-01-10 20:30:00,1230,0.81,2.25,5,0,427
2020-01-10 21:00:00,1260,0.82,2.32,5,0,381
2020-01-10 21:30:00,1290,0.8,2.86,5,0,412
2020-01-10 22:00:00,1320,0.79,2.28,5,0,358
2020-01-10 22:30:00,1350,0.82,1.88,5,0,370
2020-01-10 23:00:00,1380,0.79,2.0,5,0,268
2020-01-10 23:30:00,1410,0.79,1.97,5,0,219
2020-01-11 00:00:00,0,0.81,1.1,6,0,249
2020-01-11 00:30:00,30,0.79,1.55,6,0,133
2020-01-11 01:00:00,60,0.81,1.44,6,0,135
2020-01-11 01:30:00,90,0.81,1.6,6,0,107
2020-01-11 02:00:00,120,0.9,0.67,6,0,86
2020-01-11 02:30:00,150,0.76,0.73,6,0,62
2020-01-11 03:00:00,180,0.72,0.56,6,0,41
2020-01-11 03:30:00,210,0.45,0.51,6,0,34
2020-01-11 04:00:00,240,0.6,0.19,6,0,25
2020-01-11 04:30:00,270,0.0,0.0,6,0,21
2020-01-11 05:00:00,300,0.41,0.47,6,0,19
2020-01-11 05:30:00,330,0.59,1.58,6,0,13
2020-01-11 06:00:00,360,0.73,1.28,6,0,20
2020-01-11 06:30:00,390,0.8,1.07,6,0,32
2020-01-11 07:00:00,420,0.31,2.06,6,0,30
2020-01-11 07:30:00,450,0.39,2.72,6,0,69
2020-01-11 08:00:00,480,0.61,2.21,6,0,144
2020-01-11 08:30:00,510,0.65,2.73,6,0,213
2020-01-11 09:00:00,540,0.64,2.25,6,0,284
2020-01-11 09:30:00,570,0.73,1.98,6,0,306
2020-01-11 10:00:00,600,0.71,1.87,6,0,358
2020-01-11 10:30:00,630,0.63,2.28,6,0,344
2020-01-11 11:00:00,660,0.68,2.97,6,1,392
2020-01-11 11:30:00,690,0.74,2.98,6,1,362
2020-01-11 12:00:00,720,0.74,2.64,6,1,353
2020-01-11 12:30:00,750,0.66,2.57,6,1,326
